1.084418e-5	2.627748e-11
1.386967e-5	2.627748e-11
1.773925e-5	2.627748e-11
2.268843e-5	2.627748e-11
2.901842e-5	2.627748e-11
3.711444e-5	2.627748e-11
4.746923e-5	2.627748e-11
6.071296e-5	2.627748e-11
7.765163e-5	2.627748e-11
9.931613e-5	2.627748e-11
0.000127	2.627748e-11
0.000162	2.627748e-11
0.000208	2.627748e-11
0.000266	2.627748e-11
0.000340	2.627748e-11
0.000435	2.627748e-11
0.000516	2.610371e-11
0.001000	2.596070e-11
0.001865	2.596070e-11
0.002510	2.607071e-11
0.003210	2.607071e-11
0.004106	2.607071e-11
0.005252	2.607071e-11
0.006717	2.607071e-11
0.008591	2.607071e-11
0.010987	2.607071e-11
0.014053	2.607071e-11
0.017973	2.607071e-11
0.022988	2.607071e-11
0.029402	2.607071e-11
0.037604	2.607071e-11
0.048096	2.607071e-11
0.061515	2.607071e-11
0.078677	2.607071e-11
0.100627	2.546010e-11
0.128702	2.607071e-11
0.164609	2.607071e-11
0.210535	2.607071e-11
0.269273	2.627748e-11
0.344399	2.627748e-11
0.572111	2.627748e-11
0.731727	2.607071e-11
0.935876	2.566203e-11
1.196983	2.506099e-11
1.530935	2.428145e-11
1.988408	2.334104e-11
2.543167	2.226050e-11
3.328609	2.226050e-11
4.128324	2.525976e-11
4.777792	3.201519e-11
5.658483	3.900571e-11
7.072122	4.604442e-11
8.571198	4.391284e-11
10.712523	3.809215e-11
11.930180	3.410383e-11
13.807038	4.057726e-11
15.141765	5.308026e-11
16.352087	5.435328e-11
18.210773	6.888944e-11
19.666412	8.800557e-11
21.238403	1.188185e-10
22.070908	1.459108e-10
23.835068	1.878780e-10
26.544352	3.424712e-10
27.797762	4.409735e-10
29.110394	5.678073e-10
30.484972	7.311213e-10
31.924496	9.414090e-10
33.175877	1.212179e-9
34.212189	1.560829e-9
35.553246	2.009758e-9
36.946865	2.587812e-9
38.395115	3.385190e-9
39.900131	4.428261e-9
41.146488	5.701928e-9
42.431782	7.341930e-9
43.757275	9.453642e-9
45.124119	1.217272e-8
46.533661	1.567386e-8
47.987289	2.018202e-8
49.486267	2.598681e-8
51.032070	3.346123e-8
52.223061	4.308538e-8
53.854347	5.636120e-8
55.111206	7.257201e-8
56.397392	9.344534e-8
57.713596	1.203224e-7
59.516396	1.549297e-7
60.905392	1.994911e-7
62.326729	2.568691e-7
63.781315	3.307508e-7
65.269844	4.258816e-7
66.281425	5.483752e-7
67.828300	7.061001e-7
69.411194	9.091911e-7
