25.034540	0.000810
25.531994	0.000634
26.010645	0.000492
26.489063	0.000380
26.994194	0.000259
27.484049	0.000245
28.030090	0.000349
28.492622	0.000347
29.011337	0.000269
29.505339	0.000332
29.996805	0.000304
30.521585	0.000241
30.998547	0.000244
31.528469	0.000261
32.020782	0.000277
32.496975	0.000289
32.972248	0.000354
33.542389	0.000526
34.015129	0.000671
34.498920	0.000554
34.981102	0.000511
35.498207	0.000534
36.022984	0.000367
36.479759	0.000308
36.990875	0.000415
37.481499	0.000479
37.991772	0.000417
38.508877	0.000456
39.006332	0.000632
39.503864	0.000696
40.021736	0.000570
40.495239	0.000366
40.967903	0.000295
41.541424	0.000314
41.998810	0.000373
42.474930	0.000392
42.989037	0.000345
43.475288	0.000262
43.993237	0.000217
44.501896	0.000269
45.005341	0.000402
45.508781	0.000513
45.996487	0.000590
46.466690	0.000556
46.969292	0.000420
47.478645	0.000265
47.997360	0.000227
48.488899	0.000249
48.962334	0.000286
49.478592	0.000349
50.010201	0.000361
50.481255	0.000320
50.998360	0.000301
51.467644	0.000264
51.971161	0.000240
52.476292	0.000283
53.002686	0.000380
53.496838	0.000428
54.010029	0.000389
54.487831	0.000298
54.972469	0.000248
55.481976	0.000290
55.992249	0.000429
56.460766	0.000553
56.976181	0.000590
57.467648	0.000571
58.003635	0.000568
58.509533	0.000585
58.972908	0.000614
59.504517	0.000560
59.969505	0.000450
60.458439	0.000339
60.957581	0.000324
61.473919	0.000329
61.996933	0.000285
62.469521	0.000231
