1.034184e-5	3.071006e-13
1.720966e-5	3.071006e-13
2.743004e-5	3.079356e-13
3.688660e-5	3.062583e-13
9.786796e-5	3.055126e-13
0.000133	3.055126e-13
0.000264	3.088874e-13
0.000344	3.064568e-13
0.000469	3.072997e-13
0.000603	3.081448e-13
0.001227	3.075273e-13
0.001704	3.060693e-13
0.004274	3.063717e-13
0.006032	3.056351e-13
0.015350	3.083636e-13
0.021421	3.083636e-13
0.054956	3.058333e-13
0.076234	3.033331e-13
0.194829	3.083921e-13
0.265810	3.083921e-13
0.700540	3.049474e-13
0.966910	3.049474e-13
2.210371	3.073660e-13
3.341033	3.035297e-13
7.897553	3.060410e-13
