0.252277	0.007643
0.310518	0.009453
0.377225	0.011511
0.438636	0.013232
0.502715	0.014786
0.558257	0.015748
0.658608	0.016520
0.750448	0.016833
0.846533	0.017105
0.914870	0.017190
1.002426	0.017211
1.117744	0.017403
1.186081	0.017489
1.256553	0.017598
1.378999	0.017728
1.485054	0.017838
1.555526	0.017860
1.628134	0.017970
1.737766	0.018059
1.841686	0.018104
1.910022	0.018059
2.000932	0.018132
2.101176	0.018188
2.196691	0.018279
2.364913	0.018235
2.461170	0.018282
2.559187	0.018376
2.725532	0.018290
2.922776	0.018405
2.997611	0.018476
3.089146	0.018407
3.183009	0.018479
3.282502	0.018503
3.450074	0.018482
3.550877	0.018500
