1.330728e-5	9.910594e-7
1.729777e-5	7.656073e-7
2.136359e-5	6.233364e-7
2.640253e-5	5.068309e-7
4.127605e-5	3.236923e-7
6.357602e-5	2.100479e-7
9.849614e-5	1.344726e-7
0.000151	8.685779e-8
0.000235	5.656511e-8
0.000365	3.626106e-8
0.000567	2.353240e-8
0.000864	1.514280e-8
0.001668	7.926365e-9
0.002606	5.114701e-9
0.004012	3.298969e-9
0.006233	2.143252e-9
0.009534	1.389365e-9
0.014980	8.940670e-10
0.023154	5.851143e-10
0.035596	3.763979e-10
0.055704	2.414237e-10
0.086099	1.562618e-10
0.132635	1.021886e-10
0.203845	6.571445e-11
0.316351	4.251934e-11
0.490466	2.709013e-11
0.758767	1.776780e-11
1.170493	1.152795e-11
1.819133	7.419469e-12
2.798750	4.841992e-12
3.486103	3.918685e-12
4.420306	3.157089e-12
5.408207	2.622251e-12
7.071702	2.128386e-12
9.087427	1.817044e-12
12.163946	1.880537e-12
13.419012	2.502710e-12
13.883980	3.432570e-12
14.136914	4.685158e-12
14.241336	6.410833e-12
14.308657	8.768607e-12
14.423431	1.700184e-11
14.356013	3.078665e-11
14.360749	5.684059e-11
14.413048	1.064568e-10
14.451626	1.999251e-10
14.302631	4.930000e-10
