1.066073e-5	5.644205e-11
1.272138e-5	5.644205e-11
1.693734e-5	5.657810e-11
2.201506e-5	5.704618e-11
2.728704e-5	5.789925e-11
3.490002e-5	5.789925e-11
4.463698e-5	5.882129e-11
5.709053e-5	5.882129e-11
7.301857e-5	5.882129e-11
9.339046e-5	5.975804e-11
0.000119	5.975804e-11
0.000153	5.975804e-11
0.000195	5.975804e-11
0.000250	5.975804e-11
0.000320	5.975804e-11
0.000409	5.975804e-11
0.000523	6.023203e-11
0.000669	6.023203e-11
0.000855	6.070971e-11
0.001094	6.070971e-11
0.001399	6.070971e-11
0.001790	6.070971e-11
0.002289	6.023203e-11
0.002927	6.023203e-11
0.003744	5.975804e-11
0.004789	5.975804e-11
0.006125	5.975804e-11
0.007833	5.975804e-11
0.010019	5.975804e-11
0.012814	5.975804e-11
0.016389	5.975804e-11
0.020962	5.882129e-11
0.026810	5.882129e-11
0.034290	5.882129e-11
0.043856	5.835846e-11
0.056092	5.789925e-11
0.071742	5.789925e-11
0.091757	5.789925e-11
0.117357	5.744365e-11
0.150099	5.699164e-11
0.191976	5.699164e-11
0.249343	5.521887e-11
0.318908	5.609826e-11
0.407882	5.521887e-11
0.521680	5.521887e-11
0.667226	5.435328e-11
0.853380	5.609826e-11
1.091470	5.789925e-11
1.395985	5.882129e-11
1.785460	6.265876e-11
2.248746	7.054157e-11
2.876135	7.634038e-11
3.678567	7.755610e-11
4.704875	7.941608e-11
5.925673	8.870357e-11
7.463238	9.986300e-11
8.539590	1.110950e-10
10.152342	1.359303e-10
11.388136	1.660253e-10
12.388513	1.940712e-10
12.983239	2.131917e-10
14.683109	2.745105e-10
16.478327	3.479252e-10
18.071285	4.409735e-10
19.818213	5.589066e-10
21.734039	7.196611e-10
23.291519	9.266518e-10
24.960579	1.193177e-9
26.544352	1.536362e-9
28.228582	1.978254e-9
29.561558	2.547246e-9
30.957439	3.279891e-9
32.419273	4.223260e-9
33.431953	5.437964e-9
35.010635	7.002050e-9
36.663818	9.015996e-9
37.809086	1.160920e-8
38.990177	1.494826e-8
40.208111	1.924771e-8
41.784195	2.478381e-8
43.422058	3.191215e-8
44.778431	4.109084e-8
46.177231	5.290947e-8
47.254856	6.866782e-8
48.357693	8.911947e-8
49.868240	1.147521e-7
51.426037	1.477575e-7
52.223061	1.902559e-7
53.854347	2.449780e-7
55.536663	3.154387e-7
56.397392	4.061663e-7
58.159077	5.229888e-7
59.060448	6.734127e-7
60.905392	8.671003e-7
