5251.425781	9.780557e-7
5276.093750	7.118330e-7
5276.093750	5.241845e-7
5276.093750	3.810088e-7
5276.093750	2.805529e-7
5276.093750	2.051851e-7
5276.093750	1.501661e-7
5307.881836	1.092981e-7
5276.093750	7.873669e-8
5247.957031	5.769866e-8
5300.871094	3.109941e-8
5300.871094	1.655481e-8
5304.375000	8.872473e-9
5383.025879	4.781345e-9
5297.689941	2.546930e-9
5379.795410	1.385811e-9
5459.564453	7.341507e-10
5459.564453	3.910679e-10
5518.264648	2.129286e-10
5527.883789	1.127737e-10
5557.521484	5.876687e-11
5557.521484	3.239482e-11
5557.521484	1.714991e-11
5382.380859	9.235765e-12
5021.263184	4.946502e-12
4305.980957	3.850598e-12
3329.878662	4.378045e-12
2823.460693	5.559185e-12
2344.953125	7.200227e-12
1977.724609	9.454926e-12
1632.711792	1.182484e-11
1307.054443	1.502523e-11
1093.132202	1.859294e-11
872.684692	2.349569e-11
689.448059	2.918616e-11
545.013245	3.632874e-11
443.361481	4.441985e-11
354.461151	5.401551e-11
281.892395	6.788069e-11
226.876923	8.583835e-11
184.328720	1.050275e-10
150.463425	1.312721e-10
120.938301	1.650801e-10
95.602524	2.064709e-10
76.130394	2.593097e-10
61.231861	3.238868e-10
50.380199	3.949000e-10
40.278248	4.932436e-10
32.809189	6.064205e-10
26.159649	7.450603e-10
21.068098	9.324457e-10
17.025751	1.167824e-9
13.638857	1.472491e-9
11.035872	1.781979e-9
8.659181	2.276745e-9
5.546736	3.507476e-9
3.656311	5.374568e-9
2.355923	8.310081e-9
1.532316	1.277778e-8
0.965169	1.987915e-8
0.678668	2.871942e-8
0.427220	4.520193e-8
0.279358	6.912273e-8
0.186363	1.051300e-7
0.118263	1.658236e-7
0.075600	2.583159e-7
0.048844	3.941645e-7
0.031497	6.188902e-7
0.019866	9.687435e-7
