1.026971e-5	2.269710e-7
1.338305e-5	1.735082e-7
1.668886e-5	1.398300e-7
2.053000e-5	1.135335e-7
2.558431e-5	9.068411e-8
3.198944e-5	7.288167e-8
4.969282e-5	4.712628e-8
7.621656e-5	3.050255e-8
0.000119	1.976293e-8
0.000183	1.276516e-8
0.000286	8.174763e-9
0.000441	5.334910e-9
0.000685	3.426702e-9
0.001053	2.227130e-9
0.001611	1.448514e-9
0.002518	9.253084e-10
0.003856	6.009994e-10
0.006037	3.884819e-10
0.009290	2.505779e-10
0.013215	1.760182e-10
0.020784	1.144779e-10
0.031399	7.420808e-11
0.048930	4.783752e-11
0.076113	3.079329e-11
0.116700	1.998089e-11
0.182935	1.285745e-11
0.284840	8.393703e-12
0.542569	4.369137e-12
0.845140	2.799451e-12
1.295031	1.802023e-12
1.997748	1.171231e-12
2.507139	9.526430e-13
3.122122	7.672126e-13
3.885508	6.197855e-13
4.926738	5.074386e-13
6.178703	4.137294e-13
7.969275	3.453090e-13
10.408326	3.108381e-13
12.992223	3.774497e-13
13.668387	5.152017e-13
14.011348	6.905818e-13
14.237484	9.675456e-13
14.208848	1.303288e-12
14.429080	1.791323e-12
14.313819	2.452783e-12
14.535660	3.363263e-12
14.731268	4.529908e-12
14.691926	6.305669e-12
14.496840	8.527638e-12
14.579391	1.172817e-11
14.467700	1.608022e-11
14.376722	4.090414e-11
14.424304	5.593403e-11
14.304787	7.772139e-11
14.424304	1.054530e-10
14.424304	1.443923e-10
14.424304	1.944970e-10
14.462912	2.709170e-10
14.276879	3.413737e-10
